"X" "Pressure" "Temperature" "Density" "Velocity" "H2" "H" "O" "O2" "OH" "H2O" "HO2" "CH" "CH2" "CH2(S)" "CH3" "CH4" "CO" "CO2" "HCO" "CH2O" "CH3O" "C2H2" "C2H3" "C2H4" "HCCO" "CH2CO" "CH3CO" "N2" 
7.333024523765828e-06 591578.1191011163 1695.4250571610216 1.2418141932691762 1659.5919131718892 7.076960269038538e-10 1.348511280522243e-09 7.916297893388705e-09 0.426847803723705 4.212344910034226e-09 1.46458138939352e-09 7.69836432563499e-08 1.6526697932318998e-14 5.766170770692172e-10 1.59838127180476e-11 3.837231128700628e-09 6.158193926238875e-12 1.9857131202261987e-08 9.061052214427333e-10 3.0652652048217593e-09 1.4813157702085017e-08 7.751237303141291e-13 1.2410052763315424e-08 3.6398367877323984e-08 0.09979607722692532 8.931269220119711e-10 2.3267087927641798e-08 1.1248877546000415e-10 0.4733559102567295
7.490278057321992e-06 591578.1194184804 1695.42504926353 1.241814197323863 1659.5919140853732 7.413627931958919e-10 1.3845456573089867e-09 8.162320279361984e-09 0.42684780006593825 4.394783338743365e-09 1.5629811857722892e-09 7.89418904792308e-08 1.7110325930195583e-14 6.016075124736113e-10 1.672188893019093e-11 4.052066131691156e-09 6.652445768260244e-12 2.0756244495612625e-08 9.666869328346463e-10 3.152700597289e-09 1.540464287707127e-08 8.270124207186134e-13 1.2859654283732495e-08 3.687728172443162e-08 0.09979607464658082 9.216605099568961e-10 2.411002582226524e-08 1.1607841513338949e-10 0.4733559102567295
7.647531590371748e-06 591578.1197270852 1695.4250414516755 1.2418142012666393 1659.5919149736446 7.758680309353465e-10 1.4206613014355024e-09 8.409455941586197e-09 0.4268477963628039 4.580495564432801e-09 1.6655901837787403e-09 8.091441618682621e-08 1.7699172446728242e-14 6.269394479614445e-10 1.747127229412556e-11 4.273830152440337e-09 7.173971330270512e-12 2.1676561180159502e-08 1.0297281066166309e-09 3.240402898291478e-09 1.6006691789941732e-08 8.809351513467189e-13 1.3315115559767463e-08 3.735266400064087e-08 0.09979607203340832 9.503680626694613e-10 2.496394993269213e-08 1.18776074610568e-10 0.4733559102567295
7.804785122929278e-06 591578.1200269323 1695.4250337270516 1.2418142050975258 1659.5919158367085 8.112136663030484e-10 1.4568531701876987e-09 8.65764682013671e-09 0.4268477926143096 4.769435306438803e-09 1.7724819857349927e-09 8.290126117492092e-08 1.8293170314854094e-14 6.526017998088525e-10 1.8231611493439464e-11 4.502130567984152e-09 7.723639653915473e-12 2.2617324707245145e-08 1.095259007541405e-09 3.3283580624373947e-09 1.661928889142371e-08 9.369252808690032e-13 1.3776389909186321e-08 3.782480517766134e-08 0.09979606938718895 9.792433612752936e-10 2.5828772502071774e-08 1.217953607410363e-10 0.4733559102567295
7.96203865500883e-06 591578.1203180085 1695.4250260908607 1.241814208816354 1659.5919166745266 8.474013403737403e-10 1.4931174148421537e-09 8.906844297797724e-09 0.4268477888204533 4.961554045474388e-09 1.8837293682696936e-09 8.490245902470473e-08 1.8892208154992742e-14 6.785828552539812e-10 1.9002526789239453e-11 4.73673572841926e-09 8.302312345598262e-12 2.3578084427226076e-08 1.1633088063030683e-09 3.416556426312169e-09 1.724242428433632e-08 9.950095770366667e-13 1.4243439543062955e-08 3.8293959998433584e-08 0.09979606670772116 1.0082811723868642e-09 2.6704422534734117e-08 1.2587596437900904e-10 0.4733559102567295
8.042052840178661e-06 591578.1204627202 1695.4250222392106 1.2418142106652104 1659.5919170910572 8.661382138955776e-10 1.5115960706473078e-09 9.034012669624001e-09 0.42684778687263814 5.060512753490273e-09 1.9420303406504332e-09 8.592623472441054e-08 1.919891134662557e-14 6.91921181344327e-10 1.9398723587420805e-11 4.8587083949848804e-09 8.608146232635514e-12 2.407494631152017e-08 1.1989103925348582e-09 3.4615240489870585e-09 1.7563532191953333e-08 1.025368570338795e-12 1.4483290158091776e-08 3.853161171458314e-08 0.09979606533151857 1.0231169962523203e-09 2.7154107452796577e-08 1.278687106842054e-10 0.4733559102567295
8.122067025230302e-06 591578.1206051303 1695.4250184103396 1.2418142124846612 1659.5919175009628 8.850937099686098e-10 1.530092099765744e-09 9.161424011356026e-09 0.4268477849130759 5.1602757429692905e-09 2.0014868371230603e-09 8.6953739226457e-08 1.9506879438726732e-14 7.053376412283697e-10 1.97975162308214e-11 4.982507030988288e-09 8.921795834668223e-12 2.457733956952373e-08 1.235175014505178e-09 3.5065511251436436e-09 1.7887365408051684e-08 1.0562707833378157e-12 1.472462255506914e-08 3.8768584139598535e-08 0.09979606394663178 1.0379929901783231e-09 2.7606570498030795e-08 1.296101121385855e-10 0.4733559102567295
8.202081210165653e-06 591578.1207452426 1695.4250146045167 1.2418142142747557 1659.5919179042548 9.04268029728128e-10 1.548605083867619e-09 9.289072774358421e-09 0.4268477829417652 5.260836738564522e-09 2.062108103007744e-09 8.798497665111334e-08 1.981610039240845e-14 7.188308033927479e-10 2.0198858056256268e-11 5.108041386270323e-09 9.24338211332205e-12 2.5085094251190336e-08 1.2721062129946487e-09 3.5516365646736734e-09 1.8213923160759583e-08 1.087721376866315e-12 1.4967432585535936e-08 3.9004907341247165e-08 0.0997960625530358 1.0529085529337137e-09 2.806180384181119e-08 1.3136766371608197e-10 0.4733559102567295
8.28208093448525e-06 591578.1208830293 1695.4250108225408 1.2418142160351378 1659.5919183008527 9.236578462262687e-10 1.5671312745494737e-09 9.416930468474478e-09 0.4268477809590636 5.362171095305152e-09 2.123892034733381e-09 8.901976369928838e-08 2.0126506161694662e-14 7.323967997936247e-10 2.0602629851844606e-11 5.2352755949403095e-09 9.572957335977046e-12 2.5598091773903684e-08 1.3097006084600165e-09 3.596771160186159e-09 1.854314503332368e-08 1.119717169466952e-12 1.521167200592784e-08 3.924056804678655e-08 0.09979606115096025 1.0678603969258842e-09 2.8519717024782575e-08 1.331863121340901e-10 0.4733559102567295
8.362080658692391e-06 591578.1210185102 1695.4250070637775 1.2418142177660592 1659.5919186908136 9.432667992943372e-10 1.5856736374981518e-09 9.545014971427256e-09 0.42684777896461407 5.464290683979397e-09 2.1868585751548643e-09 9.005829043179478e-08 2.0438141033128374e-14 7.460366759596701e-10 2.100885860384514e-11 5.3642486322361036e-09 9.910688385582476e-12 2.6116452499390554e-08 1.3479682269120775e-09 3.6419620555369898e-09 1.887508924764396e-08 1.1522654701785588e-12 1.5457380784432437e-08 3.9475637511580056e-08 0.09979605974012981 1.0828506522302965e-09 2.898038498721956e-08 1.350279636450972e-10 0.4733559102567295
8.442080382788973e-06 591578.12115168 1695.4250033282863 1.2418142194674546 1659.5919190741224 9.630950801861093e-10 1.6042318129779639e-09 9.673321293770663e-09 0.42684777695841425 5.5671893002684584e-09 2.2510167430684384e-09 9.110056081219989e-08 2.0750993927930498e-14 7.597490681995679e-10 2.1417499666059235e-11 5.494969805006914e-09 1.0256685718471953e-11 2.6640192355320502e-08 1.3869124183535366e-09 3.687208294654969e-09 1.920975536792153e-08 1.1853681279850201e-12 1.5704555316611378e-08 3.971014348227246e-08 0.09979605832052055 1.0978787755262682e-09 2.9443800973330534e-08 1.3687444259967659e-10 0.4733559102567295
8.522215772663916e-06 591578.1212827542 1695.4249996098747 1.2418142211420762 1659.5919194513995 9.831770614796814e-10 1.6228369700503047e-09 9.802062755743949e-09 0.4268477749370296 5.671037228116153e-09 2.3164873485976076e-09 9.214835579676307e-08 2.1065587769028603e-14 7.735560691187354e-10 2.182920804136217e-11 5.627668320466364e-09 1.0611668832020756e-11 2.7170217662848224e-08 1.4266042478107144e-09 3.732585830624936e-09 1.9547717531994908e-08 1.2190846931900031e-12 1.59536150539275e-08 3.994450932193031e-08 0.09979605688967903 1.112969821363139e-09 2.9910751391666796e-08 1.3872838558327458e-10 0.4733559102567295
8.602351162431753e-06 591578.1214115006 1695.4249959149734 1.2418142227869566 1659.591919821976 1.0034794905818934e-09 1.641457325086827e-09 9.931017293611024e-09 0.42684777290384945 5.775654451931012e-09 2.383171520464194e-09 9.319991491759061e-08 2.1381382677470943e-14 7.874331607887354e-10 2.224324927416141e-11 5.762126499180034e-09 1.0975170130047341e-11 2.7705648362360487e-08 1.4669814931000513e-09 3.778017101665872e-09 1.9888410295505083e-08 1.2533614750685371e-12 1.620413879198389e-08 4.017836332142099e-08 0.09979605544998181 1.12809782662795e-09 3.038044654418227e-08 1.405875876390189e-10 0.4733559102567295
8.682486552094407e-06 591578.1215379146 1695.424992243638 1.2418142244020385 1659.5919201858392 1.0240025513574337e-09 1.6600925697001146e-09 1.0060180408087929e-08 0.4268477708588709 5.881034823281383e-09 2.451078103667434e-09 9.425524198645344e-08 2.1698368645380462e-14 8.013790400432759e-10 2.2659580526553518e-11 5.898347363820063e-09 1.1347301866028663e-11 2.8246489072668592e-08 1.5080473410262901e-09 3.823501268026887e-09 2.0231833543937915e-08 1.288200384374727e-12 1.6456123410532727e-08 4.041173123900285e-08 0.0997960540014058 1.1432622984367616e-09 3.085288057961402e-08 1.424513390057349e-10 0.4733559102567295
9.339349026555673e-06 591578.1224856535 1695.4249630476227 1.2418142365104787 1659.5919229137603 1.2005663840289957e-09 1.8133741936839247e-09 1.112629343595403e-08 0.42684775365116034 6.772844125561936e-09 3.0548461798644962e-09 1.0304814098425319e-07 2.4340482011272616e-14 9.18133399069998e-10 2.6153522517591882e-11 7.081816810289251e-09 1.473700214175724e-11 3.2884379536646926e-08 1.8709861426322568e-09 4.198236894130396e-09 2.3149795674579917e-08 1.5951749751479658e-12 1.857636681476605e-08 4.230920660884339e-08 0.09979604179014857 1.268884794206505e-09 3.48280224900584e-08 1.575569382205122e-10 0.4733559102567295
1.0085747915959968e-05 591578.1233690848 1695.424931847755 1.2418142477973173 1659.591925456582 1.4193231986898392e-09 1.988601326563939e-09 1.2352013477045094e-08 0.42684773313216146 7.843872240231499e-09 3.847094457094645e-09 1.133496245895516e-07 2.743381709166957e-14 1.055518351526351e-09 3.028086145231384e-11 8.572119327165161e-09 1.9380742475077773e-11 3.859876485786883e-08 2.34174263162984e-09 4.627890248314259e-09 2.6688586342620174e-08 1.991115622954592e-12 2.1103091777560846e-08 4.444244335804961e-08 0.09979602717378058 1.4143013850277693e-09 3.9565251679639306e-08 1.7540892902872748e-10 0.4733559102567295
1.0832146799388e-05 591578.1240434967 1695.4249027969108 1.2418142564136956 1659.5919273977734 1.6574896954805798e-09 2.164846455784786e-09 1.3590837610161221e-08 0.42684771158120194 8.971858664281374e-09 4.75846146811169e-09 1.2398354425227992e-07 3.0619314600107774e-14 1.1971342925051358e-09 3.45491408269032e-11 1.0219067881534388e-08 2.4956415120474073e-11 4.478958439604968e-08 2.876516733283073e-09 5.061291984138104e-09 3.0465532841512476e-08 2.438284642577397e-12 2.3753753598978246e-08 4.6565410350704845e-08 0.09979601175412278 1.562320573408832e-09 4.453483735449235e-08 1.9348304015849448e-10 0.4733559102567295
1.1578545678454535e-05 591578.1245057856 1695.4248759380334 1.241814262319962 1659.5919287284012 1.915193387108903e-09 2.342072733214478e-09 1.4841324091525271e-08 0.4268476889922245 1.0152606931537978e-08 5.794851829660045e-09 1.3495249341984167e-07 3.389368357482004e-14 1.3423104557669453e-09 3.893575634004624e-11 1.202424433142808e-08 3.155735297301458e-11 5.146071696358271e-08 3.4770276336475223e-09 5.498254602740069e-09 3.448199547124371e-08 2.9376218194196203e-12 2.652801186071708e-08 4.868947248291735e-08 0.09979599551655305 1.7127704938003649e-09 4.973614011350591e-08 2.1154137103465775e-10 0.4733559102567295
1.2324944554796621e-05 591578.1247530207 1695.4248513088976 1.2418142654786715 1659.5919294400296 2.192560478476439e-09 2.5203011605014136e-09 1.6102673508903086e-08 0.4268476653579565 1.138228377779175e-08 6.961701184932502e-09 1.4625899834200158e-07 3.7255059519703025e-14 1.4905151736437245e-09 4.342257655234467e-11 1.3988917954697703e-08 3.927770218550668e-11 5.8615982596204615e-08 4.1447205060343085e-09 5.938728375987668e-09 3.873978743013038e-08 3.4898950700623233e-12 2.9426178452890576e-08 5.082309608007167e-08 0.09979597844763662 1.8655456604867202e-09 5.51697434364288e-08 2.297157130946226e-10 0.4733559102567295
1.3174550902051941e-05 591578.12476912 1695.4248260315142 1.2418142656843576 1659.5919294863688 2.5323757562173114e-09 2.7244606019478806e-09 1.7551133572289763e-08 0.42684763717318064 1.2837085621883823e-08 8.455113638272785e-09 1.5954295266057122e-07 4.118596425607523e-14 1.6623560646421211e-09 4.863307742543518e-11 1.642087866651203e-08 4.954872548246186e-11 6.735492324368014e-08 4.9881057291641735e-09 6.444419004340518e-09 4.388271236420138e-08 4.18380258761564e-12 3.287680045689101e-08 5.3271780031066526e-08 0.099795957990587 2.0421925406149923e-09 6.163910186150801e-08 2.507040992253799e-10 0.4733559102567295
1.4024157250409911e-05 591578.1244988524 1695.4248037335833 1.2418142622313806 1659.5919287084446 2.898039202442643e-09 2.930104815923051e-09 1.9013070673228472e-08 0.42684760760996715 1.4346174424129033e-08 1.0131013886205414e-08 1.7327147826938152e-07 4.52285401559016e-14 1.8371037334456403e-09 5.3938151417119746e-11 1.9062813564127338e-08 6.153443034910754e-11 7.673276160413382e-08 5.921779436134144e-09 6.954847050917544e-09 4.934465267970845e-08 4.9480058955245454e-12 3.6490553434583117e-08 5.574845520428678e-08 0.09979593642201547 2.2217275037646338e-09 6.84142911738733e-08 2.719552304787995e-10 0.4733559102567295
1.487376360239561e-05 591578.1239382552 1695.424784456971 1.241814255069114 1659.5919270948514 3.2897694204143834e-09 3.1373805371243613e-09 2.0488866398480932e-08 0.42684757665335354 1.5905655758824398e-08 1.1995657648953163e-08 1.8744868660312314e-07 4.938417166048368e-14 2.0144563518984856e-09 5.932700104486956e-11 2.1916538572483412e-08 7.537754883945946e-11 8.675643043966059e-08 6.947115865920335e-09 7.470245671809915e-09 5.512962955450359e-08 5.7832486876608075e-12 4.026959810118824e-08 5.8257745522318505e-08 0.09979591372480823 2.404157231216667e-09 7.549936043631631e-08 2.932772584707953e-10 0.4733559102567295
1.5723369960566643e-05 591578.123083372 1695.4247682427679 1.241814244147009 1659.591924634201 3.7078030911728675e-09 3.346433030238656e-09 2.197901416172892e-08 0.4268475442874858 1.7512145734094267e-08 1.4054905692759887e-08 2.0207895545946602e-07 5.3654662852652165e-14 2.1941970243866444e-09 6.479174152778695e-11 2.4983890282488746e-08 9.122195982740066e-11 9.743306679143456e-08 8.065412966172258e-09 7.990860217288656e-09 6.124187493728925e-08 6.690274940928939e-12 4.421626844005951e-08 6.080335068800187e-08 0.09979588988196189 2.589500813085452e-09 8.28986834701729e-08 3.1470221000774275e-10 0.4733559102567295
1.6572976327512234e-05 591578.1219302275 1695.4247551318715 1.2418142294142769 1659.5919213150507 4.152393564035937e-09 3.5574048592221366e-09 2.348408277767957e-08 0.4268475104957199 1.91626984845712e-08 1.6314294625044912e-08 2.1716690970625431e-07 5.804213773775742e-14 2.37617068004036e-09 7.032661135837699e-11 2.8266727449122835e-08 1.0921273433782748e-10 1.0876998752979794e-07 9.277924765131397e-09 8.516942798066797e-09 6.768580150709973e-08 7.669841176676878e-12 4.833303139806114e-08 6.338826263540882e-08 0.09979586487649882 2.777786143812957e-09 9.06168832896488e-08 3.3648217625686085e-10 0.4733559102567295
1.7899792002962385e-05 591578.1195232271 1695.424740958971 1.2418141986621134 1659.5919143868687 4.900466828695223e-09 3.891062389476365e-09 2.5866050078798493e-08 0.4268474548296831 2.1822603157630365e-08 2.025537497234499e-08 2.416565938562371e-07 6.513452067531546e-14 2.6646175274928195e-09 7.910244303276582e-11 3.382954366907224e-08 1.4195017367558286e-10 1.2781443097999622e-07 1.1362777824745963e-08 9.350102159171436e-09 7.842367252122535e-08 9.346491132495865e-12 5.5108681900375835e-08 6.750845652404386e-08 0.09979582346026429 3.0778160001915717e-09 1.0331998707268904e-07 3.706211762656216e-10 0.4733559102567295
1.9226607716388753e-05 591578.1163635573 1695.424734605202 1.2418141582937459 1659.5919052922432 5.715071210416227e-09 4.23029849438671e-09 2.8289057835662398e-08 0.42684739557276774 2.4576214217572056e-08 2.4715734371084978e-08 2.6729406437107617e-07 7.253081168441636e-14 2.9581858872760543e-09 8.803523876248421e-11 3.993085372977552e-08 1.8084461873391828e-10 1.4851925277391656e-07 1.3684770121299796e-08 1.0198311629628704e-08 9.000026284489383e-08 1.1204835730814928e-11 6.231632566108457e-08 7.173458677068462e-08 0.09979577910286883 3.385321575946489e-09 1.1683294741870651e-07 4.0621759179487107e-10 0.4733559102567295
2.0553423478173187e-05 591578.1124352835 1695.4247362237415 1.241814108105592 1659.5918939853082 6.597403567549728e-09 4.575624921189941e-09 3.0756184405205335e-08 0.42684733265044844 2.7417857048805322e-08 2.9712577653821443e-08 2.94100411142288e-07 8.024456795356089e-14 3.2569749805780988e-09 9.712669066479129e-11 4.6580325209125425e-08 2.2646986576307454e-10 1.7091911698699097e-07 1.6248327535890805e-08 1.106260862052181e-08 1.0243491996505814e-07 1.3247948136834913e-11 6.996711278387727e-08 7.606939355084494e-08 0.09979573173896926 3.7005219455440196e-09 1.3117666062302243e-07 4.4090691142514117e-10 0.4733559102567295
2.0756144794842744e-05 591578.1117663971 1695.4247371833778 1.2418140995598106 1659.5918920600213 6.738257954030934e-09 4.628953861067618e-09 3.113721790217785e-08 0.4268473227089751 2.7859516183931068e-08 3.052430616470522e-08 2.983004354191537e-07 8.145198986257696e-14 3.303102146585929e-09 9.853017235322625e-11 4.7644977772088806e-08 2.3407035630648797e-10 1.7449268521471554e-07 1.666156112393934e-08 1.1196144308119768e-08 1.0441161681103422e-07 1.3576592074254844e-11 7.117581404142192e-08 7.67413311242802e-08 0.09979572423339757 3.749373322669531e-09 1.3344273117030756e-07 4.46614568155977e-10 0.4733559102567295
2.0958866112926572e-05 591578.1110791351 1695.424738333543 1.2418140907792583 1659.5918900818424 6.8807280068568515e-09 4.682437663927381e-09 3.1519363006815e-08 0.4268473126798317 2.8303123335893633e-08 3.134899516711512e-08 3.025283507681578e-07 8.26672014783227e-14 3.349357391784711e-09 9.993752803819938e-11 4.8722615624044965e-08 2.418436890113594e-10 1.7810663625896492e-07 1.7080555708857326e-08 1.1330082176081061e-08 1.064088852124493e-07 1.3909640646358082e-11 7.239516804091803e-08 7.741584447301426e-08 0.09979571665584751 3.798410342516282e-09 1.3572877198515774e-07 4.5249240127199807e-10 0.4733559102567295
2.1161587432463044e-05 591578.1103734265 1695.4247396746168 1.2418140817630319 1659.5918880505685 7.024818544531787e-09 4.736077705152386e-09 3.190262788886987e-08 0.42684730256273445 2.8748666637696395e-08 3.218670253654203e-08 3.0678424113588646e-07 8.389027298071815e-14 3.395741120449312e-09 1.0134876727702599e-10 4.981338737935503e-08 2.4979196095830194e-10 1.8176130748315933e-07 1.750532907168353e-08 1.1464425119552248e-08 1.0842679706215426e-07 1.4247103400688737e-11 7.362521379781355e-08 7.809294756432711e-08 0.09979570900607239 3.847633555853915e-09 1.3803485624078496e-07 4.5821888076962954e-10 0.4733559102567295
