"X" "Pressure" "Temperature" "Density" "Velocity" "H2" "H" "O" "O2" "OH" "H2O" "HO2" "CH" "CH2" "CH3" "CH4" "CO" "CO2" "HCO" "CH2O" "CH3O" "C2H2" "C2H3" "C2H4" "HCCO" "CH2CO" "CH3CO" "N2" 
0.7108400499520073 324954.0332642032 3143.5726650888146 0.3317605433456692 892.1553062561652 0.0012867381759613 0.0006622756038731105 0.01923728712969474 0.12061223880771843 0.03562422881473659 0.09186802118743818 6.118880874991435e-05 5.129959612022138e-13 1.4742221136846636e-13 7.098546423665531e-14 1.765356549438424e-13 0.0977138624635143 0.15957781309764763 4.3404468553494243e-07 1.6129379143263771e-09 9.009035435871089e-15 0.0 0.0 0.0 0.0 8.444708772449134e-16 0.0 0.4733559102567295
0.7114463532546184 324954.030903714 3143.5726633408644 0.3317605411931961 892.1552994618587 0.0012867381734070417 0.0006622756015107574 0.019237287067108033 0.1206122387681049 0.03562422874893811 0.0918680212666001 6.118880851141264e-05 5.133982116249487e-13 1.4859333241722816e-13 8.03744581387852e-14 1.0615665307250393e-14 0.09771386229908054 0.15957781335605234 4.340446833759116e-07 1.6129446755718583e-09 9.022647624236322e-15 0.0 0.0 0.0 0.0 9.220066418036076e-16 0.0 0.4733559102567295
0.7117564514725198 324954.0297049621 3143.572662454669 0.33176054010008316 892.155296011435 0.001286738172091398 0.0006622756003152719 0.019237287035179185 0.12061223874853504 0.035624228715226636 0.09186802130674171 6.118880838435071e-05 5.130147892458096e-13 1.4746806960164688e-13 7.124945391645507e-14 9.579145655003235e-14 0.09771386221516959 0.1595778134875188 4.340446796829584e-07 1.6129382410883365e-09 9.00944709664657e-15 0.0 0.0 0.0 0.0 8.494084133929687e-16 0.0 0.4733559102567295
0.7120665496914418 324954.02850750834 3143.572661567814 0.331760539008154 892.1552925647477 0.0012867381707946217 0.0006622755991296175 0.01923728700324188 0.12061223872898388 0.03562422868152626 0.09186802134695854 6.11888082592444e-05 5.133813070550027e-13 1.4855188152081664e-13 8.013387887275614e-14 1.0617173046190804e-14 0.09771386213191437 0.15957781361833506 4.3404467927571983e-07 1.6129443537498132e-09 9.022272343119576e-15 0.0 0.0 0.0 0.0 9.17756288495721e-16 0.0 0.4733559102567295
0.7122215988011567 324954.02791184734 3143.5726611274104 0.33176053846498516 892.1552908502288 0.0012867381701455796 0.0006622755985350076 0.019237286987385718 0.1206122387192602 0.03562422866477258 0.09186802136687741 6.118880819578154e-05 5.130463311929241e-13 1.47546124200527e-13 7.170736432723302e-14 5.3478774868308156e-14 0.09771386209020617 0.15957781368369647 4.34044676851959e-07 1.6129387997930508e-09 9.010160064991646e-15 0.0 0.0 0.0 0.0 8.570695170292654e-16 0.0 0.4733559102567295
0.7123766479111255 324954.0273157695 3143.572660685993 0.33176053792143617 892.1552891345102 0.0012867381695021638 0.0006622755979444108 0.01923728697149965 0.12061223870949958 0.03562422864800322 0.09186802138687082 6.118880813358388e-05 5.133528556543729e-13 1.4848092246592784e-13 7.971396959130882e-14 1.0619637554451195e-14 0.09771386204868751 0.15957781374891847 4.34044677128706e-07 1.6129438390493955e-09 9.021618759321008e-15 0.0 0.0 0.0 0.0 9.110994333840538e-16 0.0 0.4733559102567295
0.7126867461320723 324954.02613204124 3143.5726598108113 0.33176053684202295 892.1552857273296 0.0012867381682103974 0.0006622755967656778 0.019237286939940066 0.12061223869027075 0.03562422861467989 0.09186802142644743 6.118880800854187e-05 5.13034410689543e-13 1.4746588397519673e-13 7.122022426791093e-14 9.576048465153436e-14 0.09771386196583781 0.1595778138787737 4.340446736027171e-07 1.6129385249085229e-09 9.009464112336498e-15 0.0 0.0 0.0 3.716298121481859e-16 9.38148566819619e-16 0.0 0.4733559102567295
0.7129968443540282 324954.02494806645 3143.5726589334295 0.3317605357623849 892.1552823194393 0.0012867381669516443 0.0006622755955991608 0.0192372869085979 0.12061223867057096 0.03562422858128384 0.09186802146601085 6.118880788117911e-05 5.134512905126998e-13 1.4856681345597526e-13 8.015676485435053e-14 1.0616972958360582e-14 0.09771386188302025 0.1595778140090846 4.3404467387836464e-07 1.612945467376485e-09 9.02250639814049e-15 0.0 0.0 0.0 1.1372042812409354e-15 1.1985814231717196e-15 0.0 0.4733559102567295
0.7132182476950621 324954.02410887164 3143.5726583128735 0.3317605349971435 892.1552799039457 0.0012867381660251146 0.0006622755947637288 0.019237286886135758 0.1206122386569587 0.03562422855781799 0.09186802149409203 6.1188807795545e-05 5.130987085558411e-13 1.475150464104871e-13 7.145806375401063e-14 7.160867647946933e-14 0.09771386182456457 0.15957781410080468 4.340446709790784e-07 1.612939607424212e-09 9.00998023741486e-15 0.0 0.0 0.0 1.140938146572242e-15 1.1469197006359404e-15 0.0 0.4733559102567295
0.7134396510366068 324954.0232696427 3143.5726576911475 0.3317605342318709 892.1552774883537 0.001286738165114378 0.0006622755939311553 0.019237286863776057 0.12061223864322278 0.035624228534237704 0.09186802152229921 6.118880770931836e-05 5.134409878449426e-13 1.4853779375455008e-13 7.998405463506044e-14 1.0621049501401421e-14 0.09771386176641472 0.15957781419229783 4.340446710524467e-07 1.6129452859016977e-09 9.022249201298111e-15 0.0 0.0 0.0 1.1482605670325515e-15 1.2122837001033652e-15 0.0 0.4733559102567295
0.7138824577217205 324954.0216063103 3143.5726564611155 0.3317605327151183 892.1552727007061 0.0012867381633022916 0.0006622755922755465 0.0192372868194063 0.12061223861632832 0.03562422848737766 0.09186802157790336 6.118880753254293e-05 5.130738299196565e-13 1.4745410585230375e-13 7.110454713052846e-14 1.3200098014250111e-13 0.09771386165025098 0.15957781437452534 4.340446666586758e-07 1.6129391398764677e-09 9.009429933105409e-15 0.0 0.0 0.0 1.1405163302368264e-15 1.1419609499605565e-15 0.0 0.4733559102567295
0.7143252644088046 324954.01998748694 3143.5726552658093 0.3317605312389524 892.155268041171 0.0012867381619351755 0.000662275590454585 0.019237286782233787 0.1206122385676018 0.035624228454764394 0.09186802162392872 6.118880748283607e-05 5.134634744482673e-13 1.48593226718593e-13 8.030822923850048e-14 1.0619394324643707e-14 0.09771386151800344 0.15957781458260087 4.340446669510821e-07 1.6129456791177789e-09 9.022754363539824e-15 0.0 0.0 0.0 1.148963469298592e-15 1.2181578228985626e-15 0.0 0.4733559102567295
0.7145900514735406 324954.0189839819 3143.572654518497 0.33176053032388036 892.1552651527352 0.0012867381605520894 0.0006622755897688159 0.01923728675272526 0.1206122385632386 0.035624228416584275 0.09186802166255968 6.118880725228314e-05 5.130918801242054e-13 1.4749800667971426e-13 7.1357437616021e-14 8.345963048762521e-14 0.09771386145528885 0.159577814680984 4.3404466233989067e-07 1.6129394570375278e-09 9.009824456700592e-15 0.0 0.0 0.0 1.1411052521253477e-15 1.1468800281836927e-15 0.0 0.4733559102567295
0.7148548385389938 324954.01799872494 3143.5726537885553 0.3317605294254483 892.1552623168236 0.0012867381594706719 0.0006622755887760875 0.019237286725204993 0.12061223855134855 0.03562422838736208 0.09186802169674238 6.118880714801911e-05 5.134479691711986e-13 1.485551312617091e-13 8.008620493502638e-14 1.0621356563620763e-14 0.09771386139134422 0.1595778147816134 4.3404466222258185e-07 1.6129453809493535e-09 9.022408016241726e-15 0.0 0.0 0.0 1.1484902988732323e-15 1.2141872496984952e-15 0.0 0.4733559102567295
0.7153844126727349 324954.0160511953 3143.572652348897 0.33176052764954317 892.1552567111578 0.001286738157308781 0.0006622755867963331 0.019237286672168896 0.12061223852325413 0.03562422833168216 0.09186802176299472 6.11888069453413e-05 5.130699738534406e-13 1.4744468003951195e-13 7.10496080756815e-14 1.5567337467959601e-13 0.09771386125981167 0.15957781498792464 4.340446573222111e-07 1.6129390377338765e-09 9.009343943543575e-15 0.0 0.0 0.0 1.1403985077797735e-15 1.1409727909502115e-15 0.0 0.4733559102567295
0.7159139868093012 324954.01411022246 3143.5726509108413 0.33176052587961696 892.1552511243644 0.0012867381552027293 0.0006622755848583491 0.01923728662005089 0.12061223849292149 0.0356242282766769 0.09186802182862357 6.118880674281156e-05 5.134676097033752e-13 1.4860338418981724e-13 8.03671400809628e-14 1.0619663376433873e-14 0.09771386112702624 0.15957781519691208 4.3404465584931574e-07 1.6129457154711666e-09 9.022845821678165e-15 0.0 0.0 0.0 1.149096185273603e-15 1.2192687685459284e-15 0.0 0.4733559102567295
0.7162036686260927 324954.0130565554 3143.5726501317395 0.3317605249188035 892.1552480915452 0.0012867381540414404 0.0006622755838042339 0.019237286591870954 0.12061223847600197 0.035624228247069865 0.09186802186397557 6.11888066315785e-05 5.13088626125851e-13 1.4749003068777982e-13 7.131074944810662e-14 9.025605096109986e-14 0.09771386105385448 0.15957781531170548 4.340446524303928e-07 1.6129393642173537e-09 9.009751334989106e-15 0.0 0.0 0.0 1.1410080422335724e-15 1.1460636187016344e-15 0.0 0.4733559102567295
0.716493350443723 324954.0120032978 3143.572649351379 0.33176052395836336 892.1552450599045 0.0012867381529061692 0.0006622755827588498 0.019237286563757557 0.12061223845900196 0.0356242282173574 0.09186802189938617 6.118880652190477e-05 5.134511341831138e-13 1.4856299705422883e-13 8.013236294373585e-14 1.0621348417786434e-14 0.09771386098104097 0.15957781542628774 4.3404465224569173e-07 1.6129454038531455e-09 9.022479533658864e-15 0.0 0.0 0.0 1.1485861341117764e-15 1.2149931791942305e-15 0.0 0.4733559102567295
0.7170727140823012 324954.00991977105 3143.572647810553 0.33176052205844575 892.1552390627917 0.0012867381506317306 0.0006622755806885989 0.019237286508199315 0.12061223842559853 0.035624228158303906 0.09186802196921479 6.11888062996291e-05 5.130682162516751e-13 1.474404249429414e-13 7.102489667102946e-14 1.6925566839860006e-13 0.09771386083572227 0.1595778156542231 4.340446470551369e-07 1.6129389705714873e-09 9.009305016694602e-15 0.0 0.0 0.0 1.1403441173617213e-15 1.1405175589518753e-15 0.0 0.4733559102567295
0.7176520777241805 324954.0078468621 3143.572646274682 0.3317605201682103 892.1552330962404 0.0012867381483966979 0.0006622755786316208 0.019237286452943977 0.12061223839146437 0.035624228100340376 0.09186802203866011 6.11888060847117e-05 5.134694486228509e-13 1.4860792134477621e-13 8.039341766996664e-14 1.0619764820632816e-14 0.09771386069187661 0.15957781588062536 4.3404464539333013e-07 1.6129457133153573e-09 9.022886404519443e-15 0.0 0.0 0.0 1.1491560846989478e-15 1.2197701081708227e-15 0.0 0.4733559102567295
0.7179551242097509 324954.00677072373 3143.5726454788833 0.3317605191869058 892.1552299987409 0.0012867381472218772 0.0006622755775600463 0.019237286424267197 0.12061223837396627 0.03562422807006958 0.09186802207463325 6.118880597093985e-05 5.130870445564601e-13 1.474861921418671e-13 7.128835870921049e-14 9.390406942709807e-14 0.09771386061667788 0.15957781599859383 4.34044641913987e-07 1.61293929951094e-09 9.009716035174475e-15 0.0 0.0 0.0 1.1409605756916644e-15 1.145665629044313e-15 0.0 0.4733559102567295
0.7182581706962164 324954.0056959907 3143.572644682664 0.3317605182068828 892.1552269052866 0.001286738146062368 0.0006622755764923228 0.019237286395622603 0.12061223835622085 0.0356242280400642 0.0918680221106235 6.118880586044998e-05 5.134526327270428e-13 1.4856674508012698e-13 8.015433402448111e-14 1.0621330872879322e-14 0.09771386054205924 0.159577816116022 4.340446417158845e-07 1.6129453948074675e-09 9.022513359408904e-15 0.0 0.0 0.0 1.148632221816934e-15 1.215380769267247e-15 0.0 0.4733559102567295
0.7188642636726884 324954.00357051176 3143.572643110907 0.33176051626871006 892.1552207874206 0.0012867381437453103 0.0006622755743811629 0.019237286338989128 0.12061223832184646 0.035624227980019206 0.09186802218170843 6.118880563434449e-05 5.130673670490397e-13 1.474384000651752e-13 7.101317114184308e-14 1.7654694909693902e-13 0.09771386039344676 0.15957781634911278 4.340446364514132e-07 1.6129389187004033e-09 9.00928632122162e-15 0.0 0.0 0.0 1.1403180796204493e-15 1.1402999839391334e-15 0.0 0.4733559102567295
0.7194703566526847 324954.0014549968 3143.5726415432214 0.33176051433962334 892.1552146982349 0.0012867381414658357 0.0006622755722915547 0.019237286282697535 0.12061223828701535 0.03562422792057204 0.09186802225264651 6.118880541234082e-05 5.134703059777619e-13 1.4861006451993628e-13 8.040583768813039e-14 1.0619809403565146e-14 0.09771386024645744 0.15957781658047424 4.340446347087773e-07 1.6129456923725893e-09 9.02290536556399e-15 0.0 0.0 0.0 1.1491845278039586e-15 1.220008360019235e-15 0.0 0.4733559102567295
0.7197803406213739 324954.0003815809 3143.5726407494326 0.3317605133608014 892.1552116085716 0.0012867381402990419 0.0006622755712229768 0.019237286254033526 0.12061223826970272 0.03562422789035408 0.09186802228848905 6.118880529831012e-05 5.130862547786667e-13 1.4748430526323856e-13 7.127738419876255e-14 9.579757903595794e-14 0.09771386017148279 0.15957781669808555 4.340446312159728e-07 1.6129392484745162e-09 9.009698516817326e-15 0.0 0.0 0.0 1.1409370937169924e-15 1.1454690824614387e-15 0.0 0.4733559102567295
0.7200903245909767 324953.9993091969 3143.5726399548657 0.3317605123829205 892.1552085218782 0.0012867381391398806 0.0006622755701609655 0.019237286225522246 0.1206122382519064 0.03562422786033134 0.0918680223244388 6.118880518681289e-05 5.134533531108006e-13 1.4856857439536402e-13 8.016506638486145e-14 1.0621319309422832e-14 0.09771386009692162 0.15957781681542846 4.3404463102717065e-07 1.6129453711077677e-09 9.022529669568826e-15 0.0 0.0 0.0 1.1486548239998594e-15 1.2155710462524884e-15 0.0 0.4733559102567295
0.7202453165760053 324953.9987756694 3143.572639560244 0.33176051189640965 892.1552069862009 0.00128673813855832 0.0006622755696307172 0.019237286211360952 0.12061223824321339 0.03562422784523285 0.09186802234231067 6.118880512953278e-05 5.131178839867077e-13 1.4756242863535852e-13 7.173563383740674e-14 5.3484012152377004e-14 0.0977138600596276 0.15957781687394723 4.3404462870498133e-07 1.6129398098114289e-09 9.010412249366667e-15 0.0 0.0 0.0 1.141886367000681e-15 1.1534487234133182e-15 0.0 0.4733559102567295
0.7204003085612628 324953.9982386452 3143.5726391612848 0.33176051140671037 892.1552054404592 0.0012867381378408231 0.0006622755691283623 0.01923728619913849 0.12061223823234245 0.035624227827854564 0.09186802236250913 6.11888050689936e-05 5.134248288985747e-13 1.484975570398447e-13 7.974486274128466e-14 1.0623786603503063e-14 0.09771386002198687 0.15957781693316958 4.3404462905168796e-07 1.6129448560643009e-09 9.021875453569721e-15 0.0 0.0 0.0 1.1478349691511528e-15 1.2086542498064225e-15 0.0 0.4733559102567295
0.7207102925326776 324953.99718252395 3143.572638381372 0.331760510443659 892.1552024005757 0.0012867381368086104 0.0006622755680505126 0.019237286169198644 0.12061223821661875 0.035624227800448036 0.09186802239573949 6.118880496100911e-05 5.130830914363888e-13 1.4747719371567545e-13 7.124020196232974e-14 9.575712162614819e-14 0.09771385994813575 0.1595778170490119 4.340446258455285e-07 1.6129391668530028e-09 9.009639673322364e-15 0.0 0.0 0.0 1.1408004985542783e-15 1.1443503466985213e-15 0.0 0.4733559102567295
0.7210202765049947 324953.99612356315 3143.5726375966847 0.33176050947801833 892.155199352519 0.0012867381356846984 0.0006622755670033361 0.01923728614078901 0.12061223819968696 0.03562422777065579 0.09186802243111913 6.118880485056025e-05 5.134530507848385e-13 1.4856787298472052e-13 8.016072824901874e-14 1.0618789177100302e-14 0.0977138598747607 0.15957781716449085 4.340446256908339e-07 1.61294534667862e-09 9.022522876754143e-15 0.0 0.0 0.0 1.1486407657414154e-15 1.2154552103560081e-15 0.0 0.4733559102567295
0.7212416065222392 324953.9953725351 3143.5726370413126 0.3317605087931741 892.1551971907998 0.0012867381348685293 0.0006622755662554601 0.019237286120667628 0.1206122381876995 0.03562422774952061 0.0918680224561956 6.118880477142251e-05 5.130987139005025e-13 1.4751516357179166e-13 7.145871161485451e-14 7.159083408376774e-14 0.0977138598224255 0.15957781724659448 4.340446229134979e-07 1.6129394439435302e-09 9.009980600888068e-15 0.0 0.0 0.0 1.1413074054246224e-15 1.1485846728712768e-15 0.0 0.4733559102567295
0.7214629365399409 324953.9946212574 3143.5726364846887 0.33176050810810226 892.155195028362 0.0012867381340581291 0.0006622755655102111 0.019237286100645932 0.12061223817539381 0.03562422772843391 0.0918680224814031 6.118880469245714e-05 5.1344087593637e-13 1.4853776008771075e-13 7.998404382091325e-14 1.0621228762449454e-14 0.09771385977032788 0.1595778173285782 4.340446231132147e-07 1.612945119388042e-09 9.022247427727677e-15 0.0 0.0 0.0 1.1482826983007696e-15 1.2124417886564996e-15 0.0 0.4733559102567295
0.7219055965771543 324953.99313357164 3143.5726353847585 0.3317605067515177 892.155190746286 0.0012867381324291412 0.000662275564025 0.01923728606094258 0.12061223815132056 0.035624227686618715 0.09186802253117092 6.118880453602053e-05 5.130737268721561e-13 1.4745409655895625e-13 7.110465236000349e-14 1.3196111629737645e-13 0.09771385966654163 0.15957781749135797 4.340446190329647e-07 1.6129389745095707e-09 9.009428257934255e-15 0.0 0.0 0.0 1.1405173136548128e-15 1.141970891607981e-15 0.0 0.4733559102567295
0.7223482566161955 324953.99163117254 3143.572634269395 0.33176050538151647 892.1551864218602 0.0012867381307853766 0.0006622755626472609 0.019237286017304 0.12061223813812726 0.03562422763895892 0.09186802258372466 6.118880431264087e-05 5.134633515845153e-13 1.4859317655419035e-13 8.030810426265511e-14 1.0619400569349179e-14 0.09771385957025856 0.15957781764292844 4.340446180087631e-07 1.6129455073143505e-09 9.0227522968537e-15 0.0 0.0 0.0 1.1489629653090413e-15 1.2181558337533716e-15 0.0 0.4733559102567295
0.7226129995670885 324953.990757451 3143.5726336255016 0.331760504584791 892.1551839069864 0.0012867381298508499 0.0006622755616399653 0.019237285996196774 0.12061223811725966 0.03562422761824029 0.09186802261191578 6.118880428707982e-05 5.130917756972734e-13 1.4749799252184516e-13 7.135751450485044e-14 8.344756547885791e-14 0.09771385950623031 0.1595778177433729 4.3404461517103353e-07 1.6129392931218348e-09 9.009822746017541e-15 0.0 0.0 0.0 1.1411051520361245e-15 1.1468813684356438e-15 0.0 0.4733559102567295
0.7228777425186225 324953.989876406 3143.5726329726945 0.3317605037813875 892.1551813710332 0.001286738128888965 0.0006622755607734466 0.019237285973473173 0.12061223810055133 0.03562422759420148 0.09186802264115365 6.118880419557999e-05 5.134478529150312e-13 1.4855508672400855e-13 8.008610245696321e-14 1.062135542222168e-14 0.0977138594431179 0.15957781784269442 4.3404461522965414e-07 1.6129452176654964e-09 9.022406034566133e-15 0.0 0.0 0.0 1.1484898276924553e-15 1.2141854614860453e-15 0.0 0.4733559102567295
0.7234072284242281 324953.9881327555 3143.572631683288 0.3317605021913951 892.1551763522025 0.00128673812699612 0.0006622755590531918 0.019237285927470406 0.12061223807075487 0.03562422754550313 0.09186802269898041 6.118880401036851e-05 5.130698679316112e-13 1.4744465915067294e-13 7.104964306591153e-14 1.5564925051184827e-13 0.09771385931934667 0.1595778180368108 4.3404461064565556e-07 1.6129388756786242e-09 9.00934218925491e-15 0.0 0.0 0.0 1.140398326677785e-15 1.1409734224300494e-15 0.0 0.4733559102567295
0.723936714332363 324953.9863948746 3143.5726303952765 0.3317605006066638 892.1551713499782 0.0012867381251318063 0.0006622755573435243 0.0192372858814132 0.12061223804156625 0.035624227496801095 0.09186802275706496 6.11888038272959e-05 5.134674975479712e-13 1.486033463356764e-13 8.036707518778648e-14 1.0619661363371965e-14 0.09771385919785883 0.159577818228047 4.34044609498683e-07 1.6129455543416112e-09 9.022843924397333e-15 0.0 0.0 0.0 1.1490957847421863e-15 1.2192675485686273e-15 0.0 0.4733559102567295
0.7242263719735906 324953.9854516779 3143.5726296977996 0.3317604997465857 892.1551686351311 0.0012867381241046293 0.0006622755564073054 0.019237285856337594 0.12061223802602329 0.03562422747032935 0.09186802278850142 6.118880372702173e-05 5.130885209983457e-13 1.474900091369202e-13 7.131077908057871e-14 9.024942046899107e-14 0.09771385913162615 0.15957781833193752 4.34044606254353e-07 1.6129392037931992e-09 9.009749592144175e-15 0.0 0.0 0.0 1.1410078487366917e-15 1.146064124318423e-15 0.0 0.4733559102567295
0.7245160296155692 324953.9845085034 3143.5726289988356 0.33176049888652787 892.1551659203478 0.0012867381230895016 0.000662275555479811 0.019237285831225304 0.1206122380105364 0.03562422744376206 0.09186802282011627 6.118880362772564e-05 5.134510236012465e-13 1.4856296111388566e-13 8.013230743701015e-14 1.0621346686433395e-14 0.09771385906601159 0.1595778184352086 4.340446062478003e-07 1.6129452439368691e-09 9.022477665196606e-15 0.0 0.0 0.0 1.1485857644076727e-15 1.2149921970014035e-15 0.0 0.4733559102567295
0.725095344902493 324953.982645239 3143.572627621216 0.3317604971874625 892.1551605572265 0.0012867381210592112 0.0006622755536229621 0.019237285781626163 0.12061223798011228 0.03562422739138349 0.09186802288231367 6.118880343173409e-05 5.130681110977076e-13 1.4744040035993222e-13 7.102490649079492e-14 1.6924241910475436e-13 0.09771385893551422 0.15957781863985632 4.340446014478708e-07 1.612938812084803e-09 9.009303264910882e-15 0.0 0.0 0.0 1.140343887648413e-15 1.1405177330500343e-15 0.0 0.4733559102567295
0.7256746601923724 324953.98078915436 3143.5726262457074 0.33176049549494413 892.1551552147712 0.0012867381190602228 0.0006622755517862379 0.019237285732164554 0.12061223794971469 0.035624227339244405 0.09186802294459111 6.118880323670635e-05 5.134693409478285e-13 1.4860788885981546e-13 8.039338022369731e-14 1.061976303573634e-14 0.0977138588068349 0.1595778188424288 4.340446001265775e-07 1.6129455559374753e-09 9.02288459238176e-15 0.0 0.0 0.0 1.1491557522431592e-15 1.2197694074723011e-15 0.0 0.4733559102567295
0.7259776940398046 324953.9798260884 3143.5726255335544 0.3317604946167478 892.1551524427332 0.0012867381180103575 0.0006622755508288747 0.019237285706605444 0.12061223793385302 0.03562422731213812 0.0918680229767475 6.118880313567798e-05 5.130869405277042e-13 1.4748616757631353e-13 7.12883669353672e-14 9.390058821027763e-14 0.09771385873925828 0.1595778189484212 4.34044596841599e-07 1.6129391428914499e-09 9.009714301921893e-15 0.0 0.0 0.0 1.1409603437301683e-15 1.145665760289487e-15 0.0 0.4733559102567295
0.7262807278880388 324953.9788632539 3143.5726248199708 0.3317604937387625 892.1551496713616 0.0012867381169785483 0.0006622755498777474 0.019237285681014252 0.1206122379180809 0.035624227284950995 0.09186802300905937 6.11888030348328e-05 5.134525262020667e-13 1.4856671347482348e-13 8.015430020461924e-14 1.062132908650668e-14 0.09771385867237865 0.1595778190536897 4.340445968174802e-07 1.6129452387057136e-09 9.022511567435313e-15 0.0 0.0 0.0 1.1486319033594688e-15 1.2153801668372227e-15 0.0 0.4733559102567295
0.7268867955876748 324953.97696173936 3143.5726234141434 0.3317604920048177 892.155144198143 0.0012867381148993827 0.0006622755479857302 0.019237285630274024 0.12061223788719487 0.03562422723153022 0.09186802307254492 6.11888028335724e-05 5.130672636508881e-13 1.4743837418888102e-13 7.101316978428964e-14 1.7653999322780144e-13 0.09771385853932699 0.15957781926233092 4.3404459193630044e-07 1.6129387639809515e-09 9.00928459467004e-15 0.0 0.0 0.0 1.1403178313683948e-15 1.1402999522317727e-15 0.0 0.4733559102567295
0.7274928632904653 324953.97506810556 3143.5726220107395 0.33176049027805926 892.1551387476081 0.0012867381128609102 0.0006622755461128688 0.01923728557990189 0.1206122378559873 0.03562422717834503 0.09186802313606922 6.118880263583449e-05 5.134702018154101e-13 1.486100348600583e-13 8.040581284584817e-14 1.0619807679103948e-14 0.09771385840787196 0.15957781946928445 4.340445905700348e-07 1.6129455389336427e-09 9.022903616766666e-15 0.0 0.0 0.0 1.1491842301960685e-15 1.2200078988774634e-15 0.0 0.4733559102567295
0.7278028408268883 324953.9741073461 3143.5726213003013 0.3317604894019661 892.155135982209 0.0012867381118099347 0.0006622755451597243 0.01923728555430035 0.12061223784036794 0.03562422715127762 0.0918680231681737 6.118880253238783e-05 5.130861526362107e-13 1.4748427961172244e-13 7.127738233059841e-14 9.579579186542759e-14 0.097713858340618 0.15957781957476483 4.3404458726588963e-07 1.612939095714204e-09 9.00969681124876e-15 0.0 0.0 0.0 1.1409368465563142e-15 1.145469034639466e-15 0.0 0.4733559102567295
0.7281128183641294 324953.9731471246 3143.5726205887095 0.33176048852636353 892.1551332183583 0.0012867381107795365 0.0006622755442097379 0.01923728552879904 0.12061223782444694 0.03562422712432402 0.09186802320034296 6.118880243269963e-05 5.134532499408373e-13 1.485685452462029e-13 8.016504313832669e-14 1.0621317607465754e-14 0.09771385827380638 0.15957781967993148 4.340445872583433e-07 1.612945218970323e-09 9.022527937801064e-15 0.0 0.0 0.0 1.1486545339461901e-15 1.2155706303048453e-15 0.0 0.4733559102567295
0.7282678071329532 324953.97266992455 3143.572620235849 0.33176048809121644 892.155131844811 0.0012867381102549837 0.0006622755437352373 0.01923728551602101 0.12061223781673479 0.03562422711096543 0.09186802321628403 6.118880238155296e-05 5.131177829954699e-13 1.4756240439964675e-13 7.173563955742051e-14 5.3483116561080516e-14 0.09771385824052516 0.15957781973214524 4.340445850314888e-07 1.6129396580426243e-09 9.01041056644507e-15 0.0 0.0 0.0 1.1418861340818558e-15 1.1534487839114627e-15 0.0 0.4733559102567295
0.7284227959019807 324953.9721918929 3143.5726198816624 0.33176048765531113 892.1551304688703 0.001286738109734711 0.0006622755432620118 0.019237285503320815 0.12061223780890964 0.03562422709745334 0.09186802323240924 6.118880233137998e-05 5.134247255039036e-13 1.4849752702356603e-13 7.974483370842567e-14 1.062378505520387e-14 0.09771385820743227 0.1595778197842219 4.340445855037776e-07 1.61294470430911e-09 9.021873720021983e-15 0.0 0.0 0.0 1.1478346723988056e-15 1.208653770920947e-15 0.0 0.4733559102567295
0.7287327734408435 324953.9712436324 3143.5726191805093 0.3317604867906155 892.1551277394474 0.001286738108705446 0.000662275542317313 0.019237285478030986 0.12061223779358207 0.0356242270707402 0.09186802326405394 6.118880223141651e-05 5.13082990520228e-13 1.474771682284509e-13 7.124019926287938e-14 9.575533469155044e-14 0.09771385814110568 0.1595778198882415 4.340445824547192e-07 1.6129390160323639e-09 9.009637988063354e-15 0.0 0.0 0.0 1.140800251776612e-15 1.1443502768239609e-15 0.0 0.4733559102567295
0.7290427509805142 324953.9702956877 3143.57261847801 0.3317604859262078 892.1551250109337 0.0012867381076858413 0.0006622755413798374 0.019237285452778925 0.12061223777805719 0.035624227044082794 0.0918680232958576 6.118880213278272e-05 5.134529489285819e-13 1.485678441718603e-13 8.016070507716047e-14 1.0618787408278465e-14 0.09771385807534465 0.15957781999175707 4.34044582490094e-07 1.6129451965064046e-09 9.022521166786294e-15 0.0 0.0 0.0 1.14864047865868e-15 1.2154547934813639e-15 0.0 0.4733559102567295
0.7292640787253674 324953.9696234841 3143.572617980935 0.3317604853132418 892.1551230760986 0.0012867381069547458 0.0006622755407117291 0.01923728543486113 0.1206122377671347 0.03562422702516866 0.09186802331828259 6.118880206122586e-05 5.130986135265374e-13 1.4751513778376683e-13 7.145870609357138e-14 7.159019056055897e-14 0.09771385802828003 0.15957782006557947 4.340445798331981e-07 1.6129392942197434e-09 9.009978923488089e-15 0.0 0.0 0.0 1.1413071540330081e-15 1.1485845498124668e-15 0.0 0.4733559102567295
0.7294854064706298 324953.96895077784 3143.572617482448 0.3317604846998174 892.1551211398166 0.0012867381062287538 0.0006622755400465326 0.019237285416963207 0.12061223775606943 0.035624227006251515 0.09186802334086905 6.1188801990695e-05 5.134407749485631e-13 1.4853773206844068e-13 7.998402434044913e-14 1.0621227093659571e-14 0.09771385798158436 0.1595778201390755 4.340445801694921e-07 1.6129449701187602e-09 9.022245733612584e-15 0.0 0.0 0.0 1.1482824214951827e-15 1.2124414455119324e-15 0.0 0.4733559102567295
